id,name,price,quantity,required_qualification
3e2c1443-f7a3-4d20-827b-7046fd8e6ba6,Fantastic Granite Gloves,424.00,24,A
92a1fa7e-bd6b-40c5-8c37-361bf5c05b1a,Unbranded Concrete Soap,278.00,34,B
353d55be-65ed-4b19-b1fd-7832911138b9,Licensed Metal Shirt,550.00,79,B
b26f74bf-fe4c-48ea-9b2c-99f8325f295e,Sleek Bronze Pants,669.00,10,A
dd8dc9ab-71b7-4675-8c73-8e6b3d45499c,Incredible Metal Cheese,778.00,38,B
267bd93f-82ff-43e6-972f-149ca564fe57,Handmade Plastic Pizza,675.00,97,B
b00a206d-4500-4e98-a101-2dc314c91921,Incredible Steel Soap,345.00,7,A
2981b2cc-11ff-499c-b1af-57dfb3814e3b,Bespoke Concrete Keyboard,828.00,116,B
af2628cb-86d2-4b42-b4a1-71e8d302f9f3,Gorgeous Soft Computer,478.00,45,A
9d25ce64-a9a9-4fe6-9ed7-5236637c80ec,Tasty Plastic Hat,292.00,80,B
47b372e4-4830-492e-a7dd-9df3c575b900,Electronic Plastic Computer,505.00,46,A
4a6560c8-e811-44b4-a219-b1b646184f8a,Intelligent Metal Pants,41.00,103,B
15ea0d19-5c15-4b20-9eae-2d8f03c20e6d,Gorgeous Rubber Bike,627.00,19,A
2584c66c-15ad-4974-9cc0-f06acf6c320a,Gorgeous Steel Chair,309.00,99,A
af12f514-a55f-4cbd-b043-830aa9fd8604,Gorgeous Rubber Keyboard,944.00,99,B
dab188d9-7653-4db0-b71b-b0da16a2d0f9,Elegant Metal Towels,667.00,14,B
40b5ec60-e1e7-489b-b00a-701a8bac8088,Fantastic Granite Computer,868.00,82,B
088d838a-a0fa-4a7a-8743-86cdd65c51ac,Electronic Metal Fish,7.00,69,C
c33e6f07-ddfc-432f-82a8-fe53b46fea50,Intelligent Cotton Mouse,809.00,1,C
9f7fec8b-dca7-42e1-951b-a0935f47549f,Ergonomic Granite Chips,272.00,61,B
dff95000-c0a7-493c-9037-410a52aef1f3,Luxurious Wooden Car,674.00,64,C
1dc50337-2ce7-4b01-a18e-73ea495060f9,Sleek Cotton Hat,137.00,9,A
58fbd05c-76e8-41ae-b9b1-3d38e7110291,Gorgeous Granite Chicken,766.00,70,B
74f44048-19f5-49e3-a0f9-5a7a0ed1ef10,Incredible Soft Sausages,636.00,63,C
27030e69-ad3c-4dd9-b840-7275a4fa893f,Modern Frozen Car,403.00,107,C
611069b8-4abf-4b5f-ac76-8e8dac51b445,Tasty Granite Chips,850.00,93,C
4cb33411-005a-41e7-90c0-8f0a313278f7,Bespoke Cotton Pants,23.00,9,C
1ad1062d-a636-433b-a65e-9c71711b45a4,Bespoke Plastic Soap,699.00,114,B
aeb0121b-85c3-4e1e-901f-35444c26e040,Small Wooden Cheese,541.00,56,A
40b032b0-9ad4-41f7-bafd-7c293d85c804,Tasty Metal Ball,365.00,51,B
c965b132-86b0-423e-b042-7d68684a4711,Sleek Wooden Bacon,195.00,29,C
9ab8d091-1a5e-4db1-87ed-35f0a83e24ab,Luxurious Metal Towels,143.00,53,B
0466bb5e-bc59-454d-b5ec-3ac02648504e,Intelligent Soft Pizza,881.00,119,C
a3c2b398-60e2-4337-a2f8-450b3441aa06,Awesome Concrete Mouse,369.00,22,A
449335e6-6ea2-4bd0-85e7-57c4614c6a69,Generic Granite Mouse,133.00,3,A
e4d9bc84-14a7-4c5e-b261-291cbb80afc2,Unbranded Wooden Salad,839.00,10,A
8abff8cd-f397-484e-a2b6-378690ba4375,Rustic Plastic Gloves,635.00,26,B
6ed6cca3-4fc2-467d-9a29-b1e1abe417e4,Luxurious Soft Pants,990.00,23,C
a1d48c84-2f9c-49ae-9ddc-999e049277cf,Practical Cotton Car,446.00,113,A
fff90b44-a840-4a1c-9b41-2ca665713edc,Intelligent Rubber Car,901.00,74,A
e4f87be4-bb17-4b07-a927-1b4089f544f4,Handcrafted Soft Table,771.00,8,B
c07b7850-2742-4652-bf91-8d496f1020d4,Unbranded Granite Chips,495.00,44,C
a56c3c6c-5082-41e5-a450-4260394316ff,Oriental Fresh Gloves,268.00,44,C
5c74d243-f322-427e-8341-15fc30bf1952,Intelligent Wooden Towels,440.00,52,B
356e632f-1c29-43fb-a0ee-005439a445b1,Small Granite Cheese,704.00,70,C
c68cdc4a-fb98-49eb-9e2a-beb9e652611c,Handmade Cotton Mouse,677.00,34,B
3e6e6caf-6fdc-4033-9665-8dd07e371709,Gorgeous Steel Table,899.00,62,A
9aa20750-f5b3-41ff-a8db-807c52d06bf4,Practical Concrete Shoes,741.00,88,A
71c07fc0-8ad2-4de7-a263-1f1c7b45a5c9,Oriental Soft Towels,24.00,102,A
f8755728-686c-488c-88eb-a0fef3300908,Generic Metal Cheese,281.00,101,C
732882b0-0f3b-499f-84a8-5f3a3c2e4b97,Luxurious Fresh Cheese,233.00,61,C
fe8f2e7d-99e3-450a-af9f-21f2896e809b,Unbranded Soft Computer,897.00,111,B
c75e10ad-d1aa-40e0-bb35-4a210425df0a,Awesome Steel Chips,469.00,104,B
d08af732-fe3c-4192-900c-712c86388c1c,Handmade Granite Pants,641.00,6,B
8723a259-54bf-4c46-9f30-6ef6b5db7f9a,Practical Soft Computer,896.00,3,C
b9c80bae-4e61-4f38-88a5-70214535469d,Modern Granite Car,783.00,3,B
6f728165-cf6a-42a0-a394-9906c1b38d99,Bespoke Frozen Computer,271.00,49,B
2dd69e3c-fd6c-414a-a6d8-4c3c5f8da4a8,Handmade Rubber Pants,187.00,10,B
3d27d4cb-297f-4e49-8fd1-3eda8065c2c6,Sleek Steel Car,536.00,28,B
ef30d753-341c-4635-9e88-89ff627310fd,Awesome Plastic Cheese,7.00,108,B
226c252f-e337-4e60-9c22-f9a9eab4f84c,Intelligent Rubber Shirt,760.00,11,A
d92202d0-8c46-4dd1-8728-989a3210d716,Sleek Concrete Mouse,146.00,2,A
ac894d97-5a79-4b52-b81c-2caa9b295d91,Modern Concrete Shoes,117.00,83,C
9fe1dc6b-da23-4400-84cb-b5223b5e4dd6,Handmade Granite Table,628.00,9,A
ecc03d74-cf2c-4071-a114-09cf60264c0f,Modern Concrete Towels,873.00,90,C
911aa912-2cdc-4dc2-9b08-738a3bf01ba7,Incredible Bronze Tuna,491.00,55,B
842dec19-a704-40f6-89b4-a93aea78540f,Bespoke Cotton Bacon,149.00,6,C
fb16e042-1e92-4c39-a714-bf97f4089e04,Handmade Granite Pants,278.00,116,C
09d58c3d-a7d6-4539-be16-885095d2665d,Handmade Wooden Bacon,585.00,58,A
2378a0b7-5eed-4527-ba2a-f4c0da5329bd,Gorgeous Bronze Car,733.00,98,B
846b5617-4148-43ca-a387-51fd08aabf71,Awesome Steel Gloves,678.00,112,A
6c2324ca-4f6a-42ae-ac43-b27001604950,Unbranded Steel Car,336.00,83,B
931a48c2-6943-4094-8894-340f84a51672,Sleek Concrete Salad,913.00,35,C
d28af307-83a8-4ebc-857e-26afd5332954,Elegant Metal Soap,927.00,42,A
fba2b72f-23f8-419e-8ba8-0b5e3cf36c8c,Oriental Wooden Salad,698.00,4,A
a0d8659e-5c31-4065-9fb9-132455ce3490,Refined Cotton Cheese,38.00,110,A
f02a0f73-5c21-4e60-9544-f817b272be1f,Rustic Steel Soap,5.00,36,B
60114e91-5c6a-499f-81ba-c223fc45ab5d,Modern Bronze Chicken,424.00,47,B
1f4fdc20-4bf5-4d2d-ac6b-637aeb5c1aca,Sleek Steel Table,25.00,15,A
ee867597-9b3b-4843-8635-85a10f607349,Small Metal Ball,728.00,8,A
c6fdaff8-55ef-4697-af0a-b9e5bd79fdc8,Gorgeous Steel Pants,795.00,119,A
70ae77d9-79d4-4ce5-b8c2-148c76cd635f,Small Steel Soap,355.00,7,A
8c063f36-7dda-4f46-aabb-5b4aaf53a55a,Unbranded Cotton Soap,259.00,90,B
3c553e53-607a-45f8-9558-16302f3bea96,Recycled Bronze Ball,367.00,8,A
43696d0a-0ebf-433b-bc6d-a48cd02c1928,Oriental Fresh Salad,680.00,115,A
c4fdb38e-a086-4d6b-b1fb-3166491adc6d,Fantastic Frozen Pants,765.00,63,B
0ecc01a0-e60f-4a0e-ac6d-7f61970d77d2,Licensed Concrete Tuna,301.00,5,A
4f677676-7ef5-4684-b6be-6d26410ce743,Incredible Rubber Keyboard,271.00,104,A
3fecfdfe-b693-483e-8e67-fe09808379da,Elegant Fresh Gloves,829.00,15,A
b84c0eb3-0aa0-4975-8495-c023a93bdd44,Recycled Granite Towels,213.00,6,A
a9cf8bf2-91c7-46b9-be70-23ef7330c3bb,Licensed Granite Shoes,814.00,33,C
70f332ce-7096-4acb-8d9d-8858e30c4916,Small Fresh Towels,346.00,39,A
8bc57059-24f6-4082-865b-911954bff853,Unbranded Plastic Pants,35.00,56,C
2f712b99-60f1-45c0-bedf-4084ca95bc6d,Licensed Concrete Computer,219.00,86,B
f24bcbef-ced5-41c9-b1c4-2be3fae3020f,Luxurious Metal Bike,142.00,56,A
392919a4-a46f-4c8b-a3bd-b81552fd4f89,Rustic Rubber Fish,355.00,5,C
98a1cb82-9d13-406f-adad-a56b6be32cf5,Luxurious Frozen Shirt,788.00,105,B
b00afe4e-2588-4bbe-9e68-4751e8318d95,Luxurious Cotton Table,46.00,93,C
f948d10b-4bef-4e7c-add6-b79a60ef67a9,Electronic Granite Pizza,456.00,24,C
b76110a1-bf3d-44c3-b167-7005e4f23af5,Intelligent Metal Chicken,431.00,15,B
04ca9d56-6cdf-4fb0-b54e-d2e437edbdb5,Licensed Cotton Fish,762.00,63,A
3fe55bd3-7079-4ff2-8258-2421b062d8ff,Incredible Bronze Shirt,143.00,83,A
1a6ed86f-1695-414c-9cda-b718a3daf25e,Electronic Plastic Gloves,29.00,104,B
8d90aa70-095e-4474-99d4-af748ef2e52a,Incredible Rubber Bacon,937.00,46,C
c97096d1-ebd2-451a-9ca2-07ecdc7833c1,Sleek Fresh Cheese,527.00,67,A
8078c874-f517-4d4e-a5f4-b5d20923cdcd,Small Frozen Keyboard,422.00,81,B
ac7e54a6-8f42-4f61-87c3-5136986fed7c,Gorgeous Cotton Mouse,826.00,99,C
a1f47a45-2daa-46f3-a314-27b9f87cac4a,Electronic Plastic Hat,940.00,118,C
59df6d62-2ec5-48a5-860e-5b50053bb8b2,Gorgeous Fresh Cheese,472.00,1,A
dba8124c-7b68-4183-b7e0-feb90428a641,Recycled Bronze Computer,508.00,100,C
67b99ff4-60f3-40be-bf80-546205702a43,Luxurious Granite Ball,729.00,57,C
a4ea5d4e-20f4-4588-acde-f9361393d236,Ergonomic Fresh Mouse,388.00,8,A
77161748-f985-4bb1-b71b-69f6eb9a82ee,Unbranded Cotton Ball,71.00,110,C
1d825df4-2325-4004-b3cc-e346e7f95292,Handcrafted Cotton Pants,861.00,59,C
e8168492-4361-447e-a82b-f5703d3089f9,Fantastic Frozen Pants,73.00,62,A
1f30e2ca-4330-48dd-bb9a-2632f888dfb4,Oriental Plastic Car,665.00,89,B
36a99015-bf02-42c7-a175-54c9a013bcf5,Elegant Steel Towels,619.00,15,C
af13a5c6-31bb-402e-b31f-a2530c5624cc,Recycled Steel Sausages,430.00,3,C
186bfd0d-2ad3-4fe7-9569-ddbada7ecf49,Handmade Plastic Tuna,706.00,110,C
2b6dd947-5c46-459f-848c-a5ad3b4460fe,Fantastic Rubber Pizza,778.00,72,A
09f041d9-3dfb-424f-802f-cb7fa8c71fee,Luxurious Metal Table,673.00,11,C
8926308a-1f87-4d37-90dd-0d7ef8f73e48,Handcrafted Soft Ball,539.00,70,B
8ce2afe0-6fbb-41dc-870e-a5986b1ec811,Bespoke Steel Gloves,592.00,4,A
a7ec50d0-4e48-4ed5-8fde-07d4db54a1c8,Practical Metal Fish,63.00,115,A
05d06d29-0f33-4624-b8a4-fd73c9a0876a,Licensed Cotton Chair,994.00,116,C
d8d25334-fae1-4ffa-8a06-1da27a5f4fa7,Practical Concrete Tuna,23.00,35,C
2192d7b5-b9d2-4c5c-9538-61c0f881c402,Practical Cotton Shirt,870.00,90,C
b592072c-7c9c-495b-95c4-adfb06105908,Tasty Metal Shoes,779.00,4,B
019246d9-b140-4ff0-b4be-8e97bd825e25,Tasty Metal Salad,144.00,7,A
9b35ef1b-5fe4-4c10-8ef4-15c3745d8a2e,Modern Plastic Chips,594.00,98,C
37cc2e40-0434-4492-834c-7c3f49e12bcd,Elegant Cotton Shoes,691.00,110,A
d754d81b-9182-4880-b179-e05053d24d48,Bespoke Bronze Gloves,723.00,107,C
a074235e-0c5b-4e6a-9235-155644bdf6f1,Awesome Wooden Fish,684.00,9,C
15865eb3-daf5-4766-8cf7-68b6f67a7bbf,Recycled Soft Table,186.00,18,A
b8cdf535-316c-4f67-af4b-1cedb1b4dcae,Sleek Frozen Chicken,596.00,43,B
f6750b8a-6913-4083-801e-f4578c5e641d,Luxurious Fresh Mouse,11.00,56,C
50a9cc7d-027d-4182-8f30-1bbc1cd1ee42,Tasty Cotton Pizza,4.00,93,B
83d9526d-8322-43ca-bfaa-0c02885ea775,Tasty Bronze Gloves,97.00,30,B
6b47375e-eb50-4b55-83b1-7bec460a5276,Rustic Steel Mouse,647.00,28,C
c00fef10-3a0a-4f62-b078-0f3e945259fc,Bespoke Metal Salad,380.00,74,A
e2681c81-5c90-4335-a8fb-a30574ffd2ea,Modern Rubber Car,29.00,56,B
bbd5205a-d268-441a-92d4-d97cff80a751,Elegant Wooden Chair,949.00,22,C
615d32b6-86f1-4033-90a2-6123efc7b0e8,Bespoke Fresh Tuna,569.00,54,A
a55abe25-60e8-44cb-b302-8b8e3c0a39f2,Intelligent Rubber Bacon,956.00,81,C
ede5d20c-44ff-4312-917f-0130311fe6df,Electronic Steel Car,597.00,19,B
0138b7ca-0aee-40af-aa2f-5ecfcd3c7785,Licensed Steel Shirt,423.00,75,A
5b710f86-61df-43fe-ad55-a1367c1de6c4,Recycled Concrete Hat,94.00,56,A
bdd62c65-4159-445a-b6d6-904ba8f776eb,Unbranded Plastic Chicken,362.00,75,C
537ea3e9-582d-47a5-bafb-62a3d0fb20b3,Gorgeous Concrete Ball,515.00,106,B
330cd059-ccb3-46fc-9cca-6561e74b700c,Licensed Concrete Shoes,732.00,31,C
095799c3-16ae-4f99-8c11-58c7cc2c1977,Licensed Rubber Keyboard,881.00,117,A
80f13cb8-b8d2-4c61-9f20-1400aa0a3b4d,Refined Steel Soap,805.00,16,C
d5151db9-693a-4d68-b734-e42b71a5e177,Bespoke Plastic Salad,555.00,10,B
ce4b61f5-8127-4f07-8e46-d5cf80476321,Tasty Cotton Car,257.00,118,A
37b81245-5bfe-47dd-a869-091a2576d318,Rustic Wooden Keyboard,117.00,41,A
c16af03f-6ef3-41b3-9348-4e285a3f75fa,Generic Frozen Pizza,722.00,6,A
aa9d2dba-21e1-450f-b3d5-04e32e5d2764,Sleek Plastic Computer,486.00,47,A
351d328a-09f4-4198-aeba-feaca35088f9,Electronic Plastic Shoes,64.00,110,C
f8827917-ba99-4a7e-a3ba-83d95696b5f2,Refined Frozen Pants,237.00,40,B
07d16091-4f3a-44c4-96ac-67391440d900,Handcrafted Rubber Keyboard,435.00,22,C
011498c7-3e9a-4bde-97e5-42af9456ab55,Handmade Cotton Computer,818.00,1,B
a2679a53-2f0c-4f91-aba8-bf747eae978b,Electronic Granite Hat,607.00,39,A
d67f2fe2-5ae3-4938-9f80-47fd3a983a76,Practical Plastic Soap,668.00,46,C
2442f754-a6fb-45c5-a1b9-2b698b3a7617,Oriental Granite Tuna,568.00,101,B
1a436323-f5b6-41a8-8cdf-27edf91b0f36,Unbranded Frozen Bike,955.00,68,B
ab33e5f3-0091-497a-9b7c-f3b6105071fa,Tasty Concrete Car,551.00,1,C
6c152f44-c696-4b91-b47e-6175440a289d,Incredible Granite Towels,770.00,54,A
a72a496d-e09f-4cb4-87f6-70b75ac3204d,Bespoke Steel Cheese,232.00,75,A
e8d8a52d-5e84-49e1-b16e-cfaab7499a00,Electronic Rubber Shirt,851.00,57,B
3104464d-1632-43ae-92e4-debd6ba5aa90,Incredible Metal Cheese,630.00,107,A
7f830ea4-77ee-4a5f-8a86-1fd30a2a638b,Practical Concrete Cheese,370.00,94,C
f021a0a9-8fdc-4be6-8244-23977bb51210,Luxurious Steel Shoes,669.00,103,B
118afefa-8894-478e-9c2c-55f6c87b1d3d,Fantastic Bronze Ball,291.00,11,A
4af3d4dc-d719-4e7d-82c4-bef5f0c9ecad,Generic Frozen Chicken,40.00,43,B
5036727c-e9bd-4970-89ff-96d2bf3a6f7d,Licensed Soft Ball,481.00,72,C
a4607fde-403c-4296-b27a-47c4d8d6c559,Fantastic Rubber Soap,334.00,21,B
7cbcbfd9-ac19-4440-a350-205148785ef5,Bespoke Rubber Chicken,360.00,22,B
57cb653a-d2fc-4243-9631-f6e25fb80c98,Ergonomic Bronze Soap,675.00,50,A
a362d661-17d4-45f2-85a9-be7910fcd882,Awesome Cotton Shoes,142.00,79,A
38c54485-0190-4f17-8faa-435755088e44,Refined Steel Computer,890.00,94,C
b7ade49e-1174-4cf9-801e-cee11c4e8f41,Rustic Frozen Tuna,384.00,64,B
1190a6ea-6070-4a3a-867d-faacc46eddbe,Handcrafted Wooden Keyboard,986.00,37,A
67fe7786-3ff3-4f16-924a-7e5a810a5d69,Awesome Fresh Bacon,232.00,8,A
9be0ca2c-bb4c-4a4b-afaa-e9f7db2221d9,Sleek Bronze Fish,725.00,120,C
1c289813-2bec-49e4-aeaf-7d62512dadae,Rustic Plastic Keyboard,950.00,59,A
3faa60fd-adbb-48a3-abd2-25c5b9d2afb2,Awesome Metal Tuna,134.00,79,A
bfad365f-a28e-4d08-99e3-64b56bea8e9e,Incredible Metal Bike,83.00,12,A
5e404a3e-65d1-4fde-ba6a-19dcdf9ad142,Modern Steel Chips,124.00,81,B
40571720-7413-4e54-bd83-21c86970074b,Intelligent Soft Chips,217.00,23,A
3413cbb9-aa78-44a7-b7d1-4a95842efd5c,Intelligent Wooden Fish,973.00,17,B
2432591b-eaa8-407c-a3d1-dc65f551a836,Bespoke Plastic Salad,471.00,76,B
868361da-61a2-4d1c-8123-709644eae934,Handcrafted Bronze Shoes,558.00,34,A
0dfb17d6-ea1a-40d9-b633-9aada8d70e12,Handmade Bronze Mouse,411.00,78,C
6d60b200-1cff-442a-8a87-b96b70b9e675,Luxurious Cotton Car,292.00,8,B
9ce51d95-de6c-4fd8-a916-2a28b9d30611,Gorgeous Metal Soap,949.00,8,A
7873ef70-a274-4516-bd8e-bafd35c218d0,Modern Bronze Tuna,465.00,45,A
8c4081ba-854b-4b0f-8355-83099063b505,Gorgeous Steel Hat,331.00,12,B
2f17ceb0-5856-4ba5-9700-6ffc03140037,Gorgeous Concrete Chair,2.00,16,C
6f87c7e9-f9b7-47fb-b7b8-af09475f053d,Gorgeous Frozen Hat,60.00,76,B
a4b147e5-9290-44f1-ba1f-928a1a708e96,Oriental Metal Shirt,799.00,11,B
a0a9bed4-4f88-4a3b-9497-a0b68bed9b5c,Fantastic Soft Fish,397.00,81,B
e3562f7a-ae1f-4bc0-8dac-1382076b2f32,Luxurious Granite Chicken,776.00,105,B
88b2f4e4-d30b-4953-9dd8-eda11e42301e,Small Granite Pants,285.00,101,B
b50276fc-df50-40ad-8825-018df4e39d63,Fantastic Frozen Chicken,242.00,31,A
e703c011-efe5-44c0-8227-d680ad44cd3d,Ergonomic Cotton Pizza,586.00,30,C
a65ea841-90b4-4df8-865f-1debea349c4c,Incredible Cotton Cheese,761.00,5,A
77884041-b0dd-4089-8534-6bd3355a6ba2,Handcrafted Metal Cheese,620.00,27,A
6d994f68-43f5-4536-9cac-511d047ac2d8,Handcrafted Steel Sausages,326.00,72,A
098cb86e-1b3c-46ba-ac94-a7cdd8bbe997,Intelligent Steel Fish,533.00,21,C
7af313a2-0b81-4528-a8bd-d7546dc12c06,Rustic Metal Gloves,572.00,86,B
80c83d72-c551-4b8d-a648-8b5f2fcef44a,Ergonomic Metal Shoes,871.00,68,B
f295f958-4811-4f55-a660-638a569dc221,Practical Concrete Mouse,898.00,41,C
aa3f2627-4012-4555-8827-18ecd388f0f7,Incredible Plastic Mouse,407.00,49,B
dde74ef5-68b7-4042-a0c3-2780596464bd,Unbranded Cotton Towels,167.00,9,B
97996e6f-e775-4e40-b345-18a33b79227f,Elegant Metal Mouse,466.00,98,B
c285737a-0f02-4d19-8e93-ef7b2e9eb532,Awesome Metal Bike,539.00,45,A
3a69ae62-4350-4db6-b908-3ca06a16517d,Sleek Bronze Chicken,527.00,54,A
9ee748eb-34bd-401a-a996-e0d8cea825b3,Handcrafted Fresh Chicken,897.00,113,A
e62df256-d30e-4e4c-8a7a-59d427a9b3f4,Practical Cotton Chicken,96.00,35,B
070a0e44-26be-4e03-979a-9e24e968a33a,Intelligent Fresh Computer,162.00,28,A
f9ffd820-069a-43e2-a0d0-9fad1961b3ca,Awesome Concrete Shoes,475.00,94,C
bf60da97-e312-4561-831d-679acf481101,Intelligent Soft Chips,825.00,97,B
55670efb-cc59-4446-b893-f795b91fce3e,Electronic Cotton Chair,51.00,90,C
fb8886a1-52b2-461a-8d2e-a09ba7f7d70c,Oriental Frozen Computer,217.00,103,C
926f331a-f822-4b6a-9bb9-986876b81f13,Gorgeous Cotton Mouse,812.00,63,B
b8c06a6c-e098-4ff4-a97d-7456dd0b529d,Modern Steel Chair,706.00,59,C
67679694-0b84-4c38-bdb8-cd445f4328e5,Handcrafted Cotton Tuna,934.00,95,A
3d5ea866-2aac-474f-ada3-ba7e76d74d31,Tasty Soft Bacon,333.00,93,A
2a0df135-bc82-4816-8065-2e89478359c9,Practical Metal Computer,907.00,51,B
40ad05da-1d38-442f-97dd-9dbdd9934e63,Sleek Rubber Ball,129.00,27,A
9accb72d-717a-4d63-97c9-8d287301013e,Fantastic Soft Sausages,921.00,22,A
60699e46-d4ba-422d-a1c2-3df44f50dc3a,Electronic Granite Hat,5.00,75,C
d87d36ff-456e-4c9a-a1c7-b1a8f7a60e89,Rustic Granite Soap,874.00,38,C
3596a95f-d67f-49b5-94ab-14f4eac5a06e,Practical Cotton Salad,773.00,66,C
1ffc8480-ef79-4f09-816d-527e0e8e4b38,Recycled Cotton Salad,303.00,17,C
21b5675c-25ab-4f5a-ae2b-b6266b93b54e,Oriental Bronze Cheese,50.00,84,B
c624715d-c9ab-4802-b4e6-6c0c601694e7,Tasty Metal Cheese,613.00,59,A
5916bceb-9a87-4f8e-ad00-3796bbffce32,Refined Cotton Pants,275.00,5,B
460d9a5f-58bd-453b-a0dc-da38d5e3e180,Licensed Metal Shirt,793.00,23,A
686afae6-9953-451e-9516-b5336e26d956,Modern Frozen Towels,559.00,84,A
be1bfad5-3bb6-4219-83bb-e56ff4f1e004,Practical Granite Car,383.00,106,A
dc2a5e81-d7de-41a3-9bac-4302b098ad93,Generic Frozen Chicken,498.00,15,A
b1470101-2f18-4cb7-8839-84c6f59ec9f0,Bespoke Fresh Computer,959.00,12,A
19a15f49-cb21-4f47-b167-341d3ee20dae,Gorgeous Soft Soap,290.00,37,C
f26d122f-ddea-470a-8dc4-0ac3cc95d37f,Practical Soft Chair,312.00,82,C
0df56e3f-9b7d-490d-ad76-c0890c4e9208,Oriental Granite Computer,375.00,41,B
b06db3cf-0c87-4de6-8ac0-eac508e64381,Refined Frozen Fish,36.00,12,A
a8c2f1cf-9fd2-4863-a37c-3ceff8d436a1,Sleek Fresh Car,156.00,115,B
e8f1f4ab-29b5-4e54-82c5-c87ff525edaa,Refined Rubber Tuna,852.00,41,C
5b3d65f9-81f7-4c2b-aee5-aa0fe641aaa9,Refined Wooden Hat,425.00,88,C
3c4ae3cf-b846-4dcf-93f3-8647963c09e1,Sleek Rubber Pizza,590.00,72,B
fdcca2ba-7c58-4281-94df-9c6158668e68,Licensed Plastic Tuna,643.00,27,C
a8ee70c8-8d65-4def-bde7-427f5d77abc2,Fantastic Soft Tuna,365.00,37,C
b2a88384-4f51-49f4-8dc9-54d48858ea8f,Ergonomic Plastic Car,722.00,105,C
9eaf0104-52c2-4cba-a1b1-9224701a4e44,Handmade Frozen Tuna,81.00,58,B
2319ff29-2db1-4bea-b8ba-718a3ad2afc6,Luxurious Wooden Table,162.00,115,A
933128ec-ff7f-4130-a0a6-d26f16725a0d,Fantastic Soft Sausages,963.00,54,B
b298a635-fb50-4f21-a4da-7d21dbc4092f,Unbranded Bronze Sausages,519.00,89,B
392d92af-09e0-406a-9399-c525074b0964,Sleek Wooden Shirt,526.00,20,A
acf27b0f-0c53-4b03-ac29-2508cb374947,Refined Wooden Gloves,860.00,6,B
3d5b4fdd-4f32-42f1-a94c-8fef40376663,Bespoke Steel Chair,200.00,51,A
4daff78e-bdd3-4254-aed2-8c8d74ce7a54,Bespoke Frozen Chair,437.00,47,A
5bbc9a8c-d366-4c1b-9328-c1e22beb18f0,Gorgeous Fresh Chicken,799.00,55,C
acc1d176-989b-4120-8e8d-e1cf6b349e3f,Sleek Granite Shoes,424.00,55,B
abc3103b-4b8a-409c-b7d0-c1aa516ee894,Incredible Wooden Gloves,717.00,105,B
96d67c6e-dc74-45d2-b172-ba86d4ade274,Intelligent Wooden Sausages,832.00,5,B
1e831402-147b-41fd-8d6c-b6137f2b5654,Fantastic Soft Chair,780.00,12,A
31c1571a-ee55-4e16-b924-6ae55226ba4b,Handcrafted Wooden Pants,898.00,22,B
d0799571-7375-47e0-b223-a795bdae98bf,Practical Soft Mouse,922.00,113,A
756687bc-76ae-4531-8972-c555567fe7cc,Tasty Wooden Computer,805.00,65,A
f78a871f-d957-4940-b611-907496cdec62,Practical Plastic Hat,13.00,36,A
d1c79b56-a64b-4464-b11f-cfb7053632c9,Luxurious Fresh Chicken,625.00,32,B
590e4694-99c4-46c6-aeaa-35ccddc53659,Handcrafted Granite Chicken,925.00,10,A
489a159c-6d2d-447e-97b5-df97973e49de,Elegant Bronze Shoes,324.00,10,A
39381abd-5a08-413a-9dbe-603017c19e0b,Bespoke Granite Keyboard,72.00,116,B
54116845-22de-40b3-98b6-eba8ee33ae72,Refined Wooden Towels,167.00,33,A
ea150898-87f1-43d1-94e8-c7b56b582549,Refined Granite Computer,44.00,35,C
a0b83282-4c1e-46c8-a362-0a8bb15d3cb6,Refined Concrete Salad,189.00,55,A
ce9ec6de-78a8-4123-8a96-2d4f3eb598d6,Recycled Concrete Mouse,590.00,117,A
2b382b30-7336-404f-ac45-5f320bc6f36b,Small Frozen Ball,789.00,52,C
e249c345-f036-442e-8efa-b01d3fed62b2,Small Steel Pizza,677.00,84,A
48324403-38f6-4a45-8fe8-fba8ca1f39de,Luxurious Soft Chair,943.00,18,B
9be12bad-c422-40f3-a72b-cc89bf78c779,Sleek Metal Towels,560.00,49,C
c6ce3fcc-bd00-49e3-b3b8-4b8fa92bb0c5,Rustic Bronze Keyboard,110.00,70,A
79c74677-eca5-411f-816f-2b201e1d0f66,Generic Wooden Keyboard,135.00,1,A
f91f0586-f69a-4c05-a51d-cdf568e4d784,Handmade Cotton Hat,13.00,75,A
05e2d3d8-e11e-41f4-bdd1-6b2613d05837,Bespoke Bronze Car,426.00,87,A
70a3bd68-7fcd-4f94-a31b-ad8c1cc188c2,Luxurious Frozen Ball,702.00,2,B
85b2596e-0ea5-4999-ab5f-d2174fad0aef,Handmade Concrete Towels,99.00,12,B
649f3c67-2cc2-4f88-b37b-9e0b193a45c6,Handmade Concrete Chips,172.00,1,A
47ad3f50-f018-4edc-a56d-8c6ecc71cf87,Small Steel Salad,651.00,63,A
fe18664a-cedb-4c0f-9673-410cd5fe510c,Modern Frozen Mouse,531.00,94,B
b0928713-fc99-4860-a456-af8d30cafa6b,Generic Bronze Shoes,568.00,101,B
a0bf0e8e-1a29-48bc-90a3-d0e2fda50d78,Generic Metal Chicken,416.00,81,B
